kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,h,comment
83,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.404,,Inherent filtration measured in lab U104 - 2018-04-12
83,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.998,,Inherent filtration measured in lab U104 - 2018-04-12
84,3.1,0,0,750,Allura Clarity,Plane B,11,3.23,,Inherent filtration measured in lab U104 - 2018-04-12
84,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.208,,Inherent filtration measured in lab U104 - 2018-04-12
84,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.482,,Inherent filtration measured in lab U104 - 2018-04-12
84,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.084,,Inherent filtration measured in lab U104 - 2018-04-12
85,3.1,0,0,750,Allura Clarity,Plane B,11,3.27,0.68,Inherent filtration measured in lab U104 - 2018-04-12
85,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.27,0.796,Inherent filtration measured in lab U104 - 2018-04-12
85,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.56,0.901,Inherent filtration measured in lab U104 - 2018-04-12
85,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.17,0.954,Inherent filtration measured in lab U104 - 2018-04-12
86,3.1,0,0,750,Allura Clarity,Plane B,11,3.31,,Inherent filtration measured in lab U104 - 2018-04-12
86,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.328,,Inherent filtration measured in lab U104 - 2018-04-12
86,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.63,,Inherent filtration measured in lab U104 - 2018-04-12
86,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.242,,Inherent filtration measured in lab U104 - 2018-04-12
87,3.1,0,0,750,Allura Clarity,Plane B,11,3.35,,Inherent filtration measured in lab U104 - 2018-04-12
87,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.386,,Inherent filtration measured in lab U104 - 2018-04-12
87,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.7,,Inherent filtration measured in lab U104 - 2018-04-12
87,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.314,,Inherent filtration measured in lab U104 - 2018-04-12
88,3.1,0,0,750,Allura Clarity,Plane B,11,3.39,,Inherent filtration measured in lab U104 - 2018-04-12
88,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.444,,Inherent filtration measured in lab U104 - 2018-04-12
88,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.77,,Inherent filtration measured in lab U104 - 2018-04-12
88,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.386,,Inherent filtration measured in lab U104 - 2018-04-12
89,3.1,0,0,750,Allura Clarity,Plane B,11,3.43,,Inherent filtration measured in lab U104 - 2018-04-12
89,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.502,,Inherent filtration measured in lab U104 - 2018-04-12
89,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.84,,Inherent filtration measured in lab U104 - 2018-04-12
89,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.458,,Inherent filtration measured in lab U104 - 2018-04-12
90,3.1,0,0,750,Allura Clarity,Plane B,11,3.47,0.673,Inherent filtration measured in lab U104 - 2018-04-12
90,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.56,0.793,Inherent filtration measured in lab U104 - 2018-04-12
90,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.91,0.901,Inherent filtration measured in lab U104 - 2018-04-12
90,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.53,0.953,Inherent filtration measured in lab U104 - 2018-04-12
91,3.1,0,0,750,Allura Clarity,Plane B,11,3.51,,Inherent filtration measured in lab U104 - 2018-04-12
91,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.618,,Inherent filtration measured in lab U104 - 2018-04-12
91,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.978,,Inherent filtration measured in lab U104 - 2018-04-12
91,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.602,,Inherent filtration measured in lab U104 - 2018-04-12
92,3.1,0,0,750,Allura Clarity,Plane B,11,3.55,,Inherent filtration measured in lab U104 - 2018-04-12
92,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.676,,Inherent filtration measured in lab U104 - 2018-04-12
92,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.046,,Inherent filtration measured in lab U104 - 2018-04-12
92,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.674,,Inherent filtration measured in lab U104 - 2018-04-12
93,3.1,0,0,750,Allura Clarity,Plane B,11,3.59,,Inherent filtration measured in lab U104 - 2018-04-12
93,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.734,,Inherent filtration measured in lab U104 - 2018-04-12
93,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.114,,Inherent filtration measured in lab U104 - 2018-04-12
93,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.746,,Inherent filtration measured in lab U104 - 2018-04-12
94,3.1,0,0,750,Allura Clarity,Plane B,11,3.63,,Inherent filtration measured in lab U104 - 2018-04-12
94,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.792,,Inherent filtration measured in lab U104 - 2018-04-12
94,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.182,,Inherent filtration measured in lab U104 - 2018-04-12
94,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.818,,Inherent filtration measured in lab U104 - 2018-04-12
95,3.1,0,0,750,Allura Clarity,Plane B,11,3.67,0.667,Inherent filtration measured in lab U104 - 2018-04-12
95,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.85,0.791,Inherent filtration measured in lab U104 - 2018-04-12
95,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.25,0.901,Inherent filtration measured in lab U104 - 2018-04-12
95,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.89,0.952,Inherent filtration measured in lab U104 - 2018-04-12
96,3.1,0,0,750,Allura Clarity,Plane B,11,3.71,,Inherent filtration measured in lab U104 - 2018-04-12
96,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.904,,Inherent filtration measured in lab U104 - 2018-04-12
96,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.31,,Inherent filtration measured in lab U104 - 2018-04-12
96,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.952,,Inherent filtration measured in lab U104 - 2018-04-12
97,3.1,0,0,750,Allura Clarity,Plane B,11,3.75,,Inherent filtration measured in lab U104 - 2018-04-12
97,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.958,,Inherent filtration measured in lab U104 - 2018-04-12
97,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.37,,Inherent filtration measured in lab U104 - 2018-04-12
97,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.014,,Inherent filtration measured in lab U104 - 2018-04-12
98,3.1,0,0,750,Allura Clarity,Plane B,11,3.79,,Inherent filtration measured in lab U104 - 2018-04-12
98,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.012,,Inherent filtration measured in lab U104 - 2018-04-12
98,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.43,,Inherent filtration measured in lab U104 - 2018-04-12
98,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.076,,Inherent filtration measured in lab U104 - 2018-04-12
99,3.1,0,0,750,Allura Clarity,Plane B,11,3.83,,Inherent filtration measured in lab U104 - 2018-04-12
99,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.066,,Inherent filtration measured in lab U104 - 2018-04-12
99,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.49,,Inherent filtration measured in lab U104 - 2018-04-12
99,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.138,,Inherent filtration measured in lab U104 - 2018-04-12
100,3.1,0,0,750,Allura Clarity,Plane B,11,3.87,0.663,Inherent filtration measured in lab U104 - 2018-04-12
100,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.12,0.791,Inherent filtration measured in lab U104 - 2018-04-12
100,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.55,0.901,Inherent filtration measured in lab U104 - 2018-04-12
100,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.2,0.952,Inherent filtration measured in lab U104 - 2018-04-12
101,3.1,0,0,750,Allura Clarity,Plane B,11,3.912,,Inherent filtration measured in lab U104 - 2018-04-12
101,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.174,,Inherent filtration measured in lab U104 - 2018-04-12
101,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.608,,Inherent filtration measured in lab U104 - 2018-04-12
101,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.26,,Inherent filtration measured in lab U104 - 2018-04-12
102,3.1,0,0,750,Allura Clarity,Plane B,11,3.954,,Inherent filtration measured in lab U104 - 2018-04-12
102,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.228,,Inherent filtration measured in lab U104 - 2018-04-12
102,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.666,,Inherent filtration measured in lab U104 - 2018-04-12
102,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.32,,Inherent filtration measured in lab U104 - 2018-04-12
103,3.1,0,0,750,Allura Clarity,Plane B,11,3.996,,Inherent filtration measured in lab U104 - 2018-04-12
103,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.282,,Inherent filtration measured in lab U104 - 2018-04-12
103,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.724,,Inherent filtration measured in lab U104 - 2018-04-12
103,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.38,,Inherent filtration measured in lab U104 - 2018-04-12
104,3.1,0,0,750,Allura Clarity,Plane B,11,4.038,,Inherent filtration measured in lab U104 - 2018-04-12
104,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.336,,Inherent filtration measured in lab U104 - 2018-04-12
104,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.782,,Inherent filtration measured in lab U104 - 2018-04-12
104,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.44,,Inherent filtration measured in lab U104 - 2018-04-12
105,3.1,0,0,750,Allura Clarity,Plane B,11,4.08,0.659,Inherent filtration measured in lab U104 - 2018-04-12
105,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.39,0.791,Inherent filtration measured in lab U104 - 2018-04-12
105,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.84,0.901,Inherent filtration measured in lab U104 - 2018-04-12
105,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.5,0.951,Inherent filtration measured in lab U104 - 2018-04-12
106,3.1,0,0,750,Allura Clarity,Plane B,11,4.12,,Inherent filtration measured in lab U104 - 2018-04-12
106,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.438,,Inherent filtration measured in lab U104 - 2018-04-12
106,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.892,,Inherent filtration measured in lab U104 - 2018-04-12
106,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.56,,Inherent filtration measured in lab U104 - 2018-04-12
107,3.1,0,0,750,Allura Clarity,Plane B,11,4.16,,Inherent filtration measured in lab U104 - 2018-04-12
107,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.486,,Inherent filtration measured in lab U104 - 2018-04-12
107,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.944,,Inherent filtration measured in lab U104 - 2018-04-12
107,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.62,,Inherent filtration measured in lab U104 - 2018-04-12
108,3.1,0,0,750,Allura Clarity,Plane B,11,4.2,,Inherent filtration measured in lab U104 - 2018-04-12
108,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.534,,Inherent filtration measured in lab U104 - 2018-04-12
108,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.996,,Inherent filtration measured in lab U104 - 2018-04-12
108,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.68,,Inherent filtration measured in lab U104 - 2018-04-12
109,3.1,0,0,750,Allura Clarity,Plane B,11,4.24,,Inherent filtration measured in lab U104 - 2018-04-12
109,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.582,,Inherent filtration measured in lab U104 - 2018-04-12
109,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.048,,Inherent filtration measured in lab U104 - 2018-04-12
109,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.74,,Inherent filtration measured in lab U104 - 2018-04-12
110,3.1,0,0,750,Allura Clarity,Plane B,11,4.28,0.658,Inherent filtration measured in lab U104 - 2018-04-12
110,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.63,0.792,Inherent filtration measured in lab U104 - 2018-04-12
110,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.1,0.901,Inherent filtration measured in lab U104 - 2018-04-12
110,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.8,0.95,Inherent filtration measured in lab U104 - 2018-04-12
111,3.1,0,0,750,Allura Clarity,Plane B,11,4.322,,Inherent filtration measured in lab U104 - 2018-04-12
111,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.682,,Inherent filtration measured in lab U104 - 2018-04-12
111,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.152,,Inherent filtration measured in lab U104 - 2018-04-12
111,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.84,,Inherent filtration measured in lab U104 - 2018-04-12
112,3.1,0,0,750,Allura Clarity,Plane B,11,4.364,,Inherent filtration measured in lab U104 - 2018-04-12
112,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.734,,Inherent filtration measured in lab U104 - 2018-04-12
112,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.204,,Inherent filtration measured in lab U104 - 2018-04-12
112,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.88,,Inherent filtration measured in lab U104 - 2018-04-12
113,3.1,0,0,750,Allura Clarity,Plane B,11,4.406,,Inherent filtration measured in lab U104 - 2018-04-12
113,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.786,,Inherent filtration measured in lab U104 - 2018-04-12
113,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.256,,Inherent filtration measured in lab U104 - 2018-04-12
113,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.92,,Inherent filtration measured in lab U104 - 2018-04-12
114,3.1,0,0,750,Allura Clarity,Plane B,11,4.448,,Inherent filtration measured in lab U104 - 2018-04-12
114,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.838,,Inherent filtration measured in lab U104 - 2018-04-12
114,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.308,,Inherent filtration measured in lab U104 - 2018-04-12
114,3.1,0.9,1,750,Allura Clarity,Plane B,11,10.96,,Inherent filtration measured in lab U104 - 2018-04-12
115,3.1,0,0,750,Allura Clarity,Plane B,11,4.49,0.656,Inherent filtration measured in lab U104 - 2018-04-12
115,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.89,0.792,Inherent filtration measured in lab U104 - 2018-04-12
115,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.36,0.902,Inherent filtration measured in lab U104 - 2018-04-12
115,3.1,0.9,1,750,Allura Clarity,Plane B,11,11,0.949,Inherent filtration measured in lab U104 - 2018-04-12
116,3.1,0,0,750,Allura Clarity,Plane B,11,4.53,,Inherent filtration measured in lab U104 - 2018-04-12
116,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.936,,Inherent filtration measured in lab U104 - 2018-04-12
116,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.404,,Inherent filtration measured in lab U104 - 2018-04-12
116,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.06,,Inherent filtration measured in lab U104 - 2018-04-12
117,3.1,0,0,750,Allura Clarity,Plane B,11,4.57,,Inherent filtration measured in lab U104 - 2018-04-12
117,3.1,0.1,1,750,Allura Clarity,Plane B,11,6.982,,Inherent filtration measured in lab U104 - 2018-04-12
117,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.448,,Inherent filtration measured in lab U104 - 2018-04-12
117,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.12,,Inherent filtration measured in lab U104 - 2018-04-12
118,3.1,0,0,750,Allura Clarity,Plane B,11,4.61,,Inherent filtration measured in lab U104 - 2018-04-12
118,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.028,,Inherent filtration measured in lab U104 - 2018-04-12
118,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.492,,Inherent filtration measured in lab U104 - 2018-04-12
118,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.18,,Inherent filtration measured in lab U104 - 2018-04-12
119,3.1,0,0,750,Allura Clarity,Plane B,11,4.65,,Inherent filtration measured in lab U104 - 2018-04-12
119,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.074,,Inherent filtration measured in lab U104 - 2018-04-12
119,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.536,,Inherent filtration measured in lab U104 - 2018-04-12
119,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.24,,Inherent filtration measured in lab U104 - 2018-04-12
120,3.1,0,0,750,Allura Clarity,Plane B,11,4.69,0.657,Inherent filtration measured in lab U104 - 2018-04-12
120,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.12,0.794,Inherent filtration measured in lab U104 - 2018-04-12
120,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.58,0.902,Inherent filtration measured in lab U104 - 2018-04-12
120,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.3,0.948,Inherent filtration measured in lab U104 - 2018-04-12
121,3.1,0,0,750,Allura Clarity,Plane B,11,4.732,,Inherent filtration measured in lab U104 - 2018-04-12
121,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.168,,Inherent filtration measured in lab U104 - 2018-04-12
121,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.63,,Inherent filtration measured in lab U104 - 2018-04-12
121,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.34,,Inherent filtration measured in lab U104 - 2018-04-12
122,3.1,0,0,750,Allura Clarity,Plane B,11,4.774,,Inherent filtration measured in lab U104 - 2018-04-12
122,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.216,,Inherent filtration measured in lab U104 - 2018-04-12
122,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.68,,Inherent filtration measured in lab U104 - 2018-04-12
122,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.38,,Inherent filtration measured in lab U104 - 2018-04-12
123,3.1,0,0,750,Allura Clarity,Plane B,11,4.816,,Inherent filtration measured in lab U104 - 2018-04-12
123,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.264,,Inherent filtration measured in lab U104 - 2018-04-12
123,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.73,,Inherent filtration measured in lab U104 - 2018-04-12
123,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.42,,Inherent filtration measured in lab U104 - 2018-04-12
124,3.1,0,0,750,Allura Clarity,Plane B,11,4.858,,Inherent filtration measured in lab U104 - 2018-04-12
124,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.312,,Inherent filtration measured in lab U104 - 2018-04-12
124,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.78,,Inherent filtration measured in lab U104 - 2018-04-12
124,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.46,,Inherent filtration measured in lab U104 - 2018-04-12
125,3.1,0,0,750,Allura Clarity,Plane B,11,4.9,0.657,Inherent filtration measured in lab U104 - 2018-04-12
125,3.1,0.1,1,750,Allura Clarity,Plane B,11,7.36,0.795,Inherent filtration measured in lab U104 - 2018-04-12
125,3.1,0.4,1,750,Allura Clarity,Plane B,11,9.83,0.902,Inherent filtration measured in lab U104 - 2018-04-12
125,3.1,0.9,1,750,Allura Clarity,Plane B,11,11.5,0.947,Inherent filtration measured in lab U104 - 2018-04-12
50,3.6,0,0,615,Allura Clarity,Single Plane,11,2.13,0.791,Inherent filtration measured in lab 601 - 2018-04-12-18
50,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.16,0.872,Inherent filtration measured in lab 601 - 2018-04-12-18
50,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.34,0.94,Inherent filtration measured in lab 601 - 2018-04-12-18
50,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.19,0.973,Inherent filtration measured in lab 601 - 2018-04-12-18
51,3.6,0,0,615,Allura Clarity,Single Plane,11,2.172,,Inherent filtration measured in lab 601 - 2018-04-12-18
51,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.23,,Inherent filtration measured in lab 601 - 2018-04-12-18
51,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.452,,Inherent filtration measured in lab 601 - 2018-04-12-18
51,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.334,,Inherent filtration measured in lab 601 - 2018-04-12-18
52,3.6,0,0,615,Allura Clarity,Single Plane,11,2.214,,Inherent filtration measured in lab 601 - 2018-04-12-18
52,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.3,,Inherent filtration measured in lab 601 - 2018-04-12-18
52,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.564,,Inherent filtration measured in lab 601 - 2018-04-12-18
52,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.478,,Inherent filtration measured in lab 601 - 2018-04-12-18
53,3.6,0,0,615,Allura Clarity,Single Plane,11,2.256,,Inherent filtration measured in lab 601 - 2018-04-12-18
53,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.37,,Inherent filtration measured in lab 601 - 2018-04-12-18
53,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.676,,Inherent filtration measured in lab 601 - 2018-04-12-18
53,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.622,,Inherent filtration measured in lab 601 - 2018-04-12-18
54,3.6,0,0,615,Allura Clarity,Single Plane,11,2.298,,Inherent filtration measured in lab 601 - 2018-04-12-18
54,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.44,,Inherent filtration measured in lab 601 - 2018-04-12-18
54,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.788,,Inherent filtration measured in lab 601 - 2018-04-12-18
54,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.766,,Inherent filtration measured in lab 601 - 2018-04-12-18
55,3.6,0,0,615,Allura Clarity,Single Plane,11,2.34,0.772,Inherent filtration measured in lab 601 - 2018-04-12-18
55,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.51,0.857,Inherent filtration measured in lab 601 - 2018-04-12-18
55,3.6,0.4,1,615,Allura Clarity,Single Plane,11,4.9,0.931,Inherent filtration measured in lab 601 - 2018-04-12-18
55,3.6,0.9,1,615,Allura Clarity,Single Plane,11,5.91,0.968,Inherent filtration measured in lab 601 - 2018-04-12-18
56,3.6,0,0,615,Allura Clarity,Single Plane,11,2.38,,Inherent filtration measured in lab 601 - 2018-04-12-18
56,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.578,,Inherent filtration measured in lab 601 - 2018-04-12-18
56,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.002,,Inherent filtration measured in lab 601 - 2018-04-12-18
56,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.042,,Inherent filtration measured in lab 601 - 2018-04-12-18
57,3.6,0,0,615,Allura Clarity,Single Plane,11,2.42,,Inherent filtration measured in lab 601 - 2018-04-12-18
57,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.646,,Inherent filtration measured in lab 601 - 2018-04-12-18
57,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.104,,Inherent filtration measured in lab 601 - 2018-04-12-18
57,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.174,,Inherent filtration measured in lab 601 - 2018-04-12-18
58,3.6,0,0,615,Allura Clarity,Single Plane,11,2.46,,Inherent filtration measured in lab 601 - 2018-04-12-18
58,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.714,,Inherent filtration measured in lab 601 - 2018-04-12-18
58,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.206,,Inherent filtration measured in lab 601 - 2018-04-12-18
58,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.306,,Inherent filtration measured in lab 601 - 2018-04-12-18
59,3.6,0,0,615,Allura Clarity,Single Plane,11,2.5,,Inherent filtration measured in lab 601 - 2018-04-12-18
59,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.782,,Inherent filtration measured in lab 601 - 2018-04-12-18
59,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.308,,Inherent filtration measured in lab 601 - 2018-04-12-18
59,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.438,,Inherent filtration measured in lab 601 - 2018-04-12-18
60,3.6,0,0,615,Allura Clarity,Single Plane,11,2.54,0.756,Inherent filtration measured in lab 601 - 2018-04-12-18
60,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.85,0.845,Inherent filtration measured in lab 601 - 2018-04-12-18
60,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.41,0.924,Inherent filtration measured in lab 601 - 2018-04-12-18
60,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.57,0.964,Inherent filtration measured in lab 601 - 2018-04-12-18
61,3.6,0,0,615,Allura Clarity,Single Plane,11,2.58,,Inherent filtration measured in lab 601 - 2018-04-12-18
61,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.914,,Inherent filtration measured in lab 601 - 2018-04-12-18
61,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.506,,Inherent filtration measured in lab 601 - 2018-04-12-18
61,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.694,,Inherent filtration measured in lab 601 - 2018-04-12-18
62,3.6,0,0,615,Allura Clarity,Single Plane,11,2.62,,Inherent filtration measured in lab 601 - 2018-04-12-18
62,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.978,,Inherent filtration measured in lab 601 - 2018-04-12-18
62,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.602,,Inherent filtration measured in lab 601 - 2018-04-12-18
62,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.818,,Inherent filtration measured in lab 601 - 2018-04-12-18
63,3.6,0,0,615,Allura Clarity,Single Plane,11,2.66,,Inherent filtration measured in lab 601 - 2018-04-12-18
63,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.042,,Inherent filtration measured in lab 601 - 2018-04-12-18
63,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.698,,Inherent filtration measured in lab 601 - 2018-04-12-18
63,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.942,,Inherent filtration measured in lab 601 - 2018-04-12-18
64,3.6,0,0,615,Allura Clarity,Single Plane,11,2.7,,Inherent filtration measured in lab 601 - 2018-04-12-18
64,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.106,,Inherent filtration measured in lab 601 - 2018-04-12-18
64,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.794,,Inherent filtration measured in lab 601 - 2018-04-12-18
64,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.066,,Inherent filtration measured in lab 601 - 2018-04-12-18
65,3.6,0,0,615,Allura Clarity,Single Plane,11,2.74,0.742,Inherent filtration measured in lab 601 - 2018-04-12-18
65,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.17,0.834,Inherent filtration measured in lab 601 - 2018-04-12-18
65,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.89,0.917,Inherent filtration measured in lab 601 - 2018-04-12-18
65,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.19,0.96,Inherent filtration measured in lab 601 - 2018-04-12-18
66,3.6,0,0,615,Allura Clarity,Single Plane,11,2.778,,Inherent filtration measured in lab 601 - 2018-04-12-18
